dist,episode_num,reward
811,133,249.0651
1505,134,297.1228
898,135,334.1941
296,136,302.0942
678,137,257.04400000000004
722,138,251.5815
695,139,201.8667
1408,140,233.1686
1132,141,284.4792
1431,142,330.6956
1407,143,372.7384
294,144,348.1265
898,145,316.8246
687,146,289.5121
791,147,250.2313
722,148,208.1885
697,149,232.9231
898,150,232.9231
898,151,245.8735
722,152,241.6386
722,153,241.6386
292,154,216.7812
898,155,216.7812
722,156,205.9789
296,157,179.8326
893,158,190.328
722,159,216.7198
294,160,179.6485
722,161,179.6485
1130,162,230.8363
894,163,230.8977
722,164,230.8977
1132,165,282.3311
721,166,282.2697
722,167,257.2281
722,168,246.6714
656,169,242.6206
898,170,228.2585
722,171,228.3199
898,172,239.1221
722,173,239.1221
296,174,217.0267
805,175,211.3187
898,176,222.1209
1413,177,253.7297
654,178,249.5561
898,179,286.5047
659,180,277.5437
898,181,277.5437
295,182,208.925
287,183,186.3999
871,184,184.7427
878,185,198.1841
271,186,159.7012
838,187,193.0285
1424,188,262.8134
688,189,251.5815
831,190,248.6968
1138,191,301.9101
897,192,305.5313
898,193,273.2474
675,194,272.4495
1402,195,307.4954
671,196,278.8326
686,197,265.8822
679,198,252.4408
1137,199,280.7967
660,200,235.2554
839,201,245.5667
722,202,247.7762
721,203,250.354
836,204,231.8797
286,205,208.925
296,206,175.5976
296,207,149.4513
1416,208,192.1078
898,209,195.9132
722,210,222.6733
1128,211,273.7384
290,212,273.3701
1124,213,255.4482
898,214,255.4482
2663,215,374.5797
1403,216,391.4582
663,217,414.3515
1128,218,414.597
1130,219,428.8363
1136,220,335.1147
226,221,262.8748
898,222,277.2982
722,223,252.3794
707,224,226.4172
815,225,206.7154
898,226,247.9603
2699,227,358.4991
1413,228,400.9101
868,229,410.7917
794,230,409.5028
722,231,398.7006
898,232,288.1618
721,233,245.6894
294,234,210.4594
832,235,212.7917
898,236,223.5939
858,237,221.1389
868,238,230.1612
775,239,259.6832
722,240,252.9318
3253,241,397.473
664,242,385.566
898,243,387.4073
807,244,389.3714
898,245,400.1736
721,246,244.7688
722,247,248.3286
680,248,234.9485
294,249,203.4625
722,250,192.6603
868,251,201.6826
50,252,160.4377
690,253,161.0515
787,254,191.31
698,255,189.8369
297,256,154.7911
276,257,168.6621
721,258,170.5648
1138,259,192.1078
668,260,190.2666
677,261,213.5896
296,262,214.8171
854,263,222.9801
847,264,205.1196
722,265,208.43400000000003
295,266,184.9882
297,267,185.0496
667,268,173.5722
294,269,139.6311
1217,270,170.0124
297,271,170.1351
828,272,202.726
1417,273,248.7582
898,274,285.8295
898,275,266.2505
897,276,303.0763
811,277,302.0329
722,278,259.3763
226,279,218.1314
1418,280,250.0471
273,281,211.7483
877,282,215.7991
722,283,215.7991
289,284,219.6659
1129,285,201.9281
656,286,225.4352
700,287,214.5716
297,288,188.4867
700,289,213.7123
1123,290,213.3441
797,291,221.9981
1506,292,271.4674
676,293,294.7291
722,294,296.0794
282,295,244.4619
898,296,250.6609
670,297,199.3503
846,298,209.7843
286,299,183.0242
722,300,210.0298
701,301,197.9386
1138,302,226.6627
1141,303,244.7687
898,304,282.3311
295,305,256.1234
1402,306,299.1482
668,307,270.3013
670,308,241.3931
1430,309,274.0453
294,310,273.9839
855,311,240.4111
824,312,249.9858
1408,313,295.2815
823,314,258.026
274,315,256.7985
697,316,247.1011
722,317,240.8407
296,318,172.5902
295,319,140.1835
1131,320,192.783
722,321,194.3174
658,322,190.3893
295,323,190.328
293,324,190.2052
284,325,138.2195
295,326,112.0118
1411,327,158.2282
853,328,192.4761
898,329,229.6088
273,330,228.9337
897,331,265.8822
656,332,219.5431
898,333,222.305
799,334,216.2288
848,335,251.5202
858,336,249.1265
722,337,253.1773
790,338,246.5487
898,339,252.6249
693,340,243.1116
679,341,232.1252
690,342,230.1612
670,343,222.796
828,344,218.4997
291,345,193.8264
1136,346,221.8754
722,347,223.8394
867,348,235.9306
722,349,229.4247
293,350,229.5474
703,351,202.9715
663,352,199.3503
1415,353,232.9845
704,354,231.8797
280,355,231.0818
294,356,205.9789
898,357,220.4023
668,358,174.5542
898,359,186.4613
897,360,224.3305
1504,361,298.5958
1401,362,329.4681
721,363,332.721
223,364,291.2920000000001
295,365,254.3435
898,366,217.1494
295,367,149.2672
295,368,123.1209
294,369,127.4786
898,370,164.4886
898,371,164.4886
294,372,164.4272
296,373,164.4885
292,374,164.3658
898,375,164.3658
897,376,164.3044
722,377,190.5735
297,378,190.6348
671,379,213.8965
294,380,176.8252
226,381,135.6416
803,382,140.6131
862,383,175.2907
1411,384,220.7092
1136,385,272.3881
287,386,276.132
714,387,270.6696
684,388,259.7446
291,389,191.0031
1411,390,207.8816
666,391,231.1432
1132,392,256.7985
226,393,228.6881
1426,394,298.3503
813,395,261.6472
722,396,265.0843
659,397,236.0533
667,398,263.1203
898,399,230.7136
722,400,225.1283
842,401,232.4935
294,402,210.0911
1127,403,238.3242
296,404,201.3757
1132,405,226.54
295,406,192.9671
839,407,226.4172
722,408,201.5598
858,409,236.0533
294,410,184.62
898,411,221.6299
683,412,212.0552
859,413,220.4637
977,414,227.7675
721,415,253.9752
897,416,253.9138
708,417,255.4482
898,418,257.8419
1209,419,272.0812
722,420,272.1426
878,421,270.9764
722,422,271.8357
845,423,268.5827
898,424,249.4947
1411,425,291.783
1139,426,307.8022
296,427,281.6559
702,428,272.8791
1125,429,286.8115
290,430,218.0087
1141,431,218.1314
297,432,218.1928
295,433,193.2127
722,434,168.47799999999995
898,435,205.7948
681,436,177.5617
284,437,176.7638
295,438,176.7638
1411,439,219.0521
297,440,182.1649
1120,441,209.1091
226,442,205.5493
722,443,231.757
1411,444,231.757
831,445,264.5319
295,446,213.8965
897,447,255.08
708,448,254.2207
722,449,211.9324
1655,450,262.5065
1417,451,331.3707
689,452,318.6045
847,453,327.1358
722,454,327.1358
722,455,269.8717
289,456,200.6392
1421,457,245.5666
897,458,248.6355
722,459,248.6355
295,460,222.4278
896,461,259.6832
295,462,190.5735
291,463,153.3794
296,464,127.2331
295,465,127.2331
820,466,122.5685
898,467,159.5784
1125,468,210.7663
1124,469,261.5859
708,470,286.9343
294,471,254.6504
294,472,217.5791
839,473,200.0254
722,474,175.3522
693,475,174.4315
721,476,200.6392
826,477,233.2914
296,478,199.96400000000003
722,479,199.96400000000003
791,480,205.9789
864,481,214.7557
296,482,182.2263
296,483,182.2263
296,484,156.0799
707,485,150.9243
1135,486,167.5573
679,487,191.0645
696,488,215.615
664,489,238.2015
1140,490,264.7774
680,491,236.8512
804,492,244.5233
721,493,246.0577
781,494,253.2387
898,495,238.3856
1138,496,266.496
679,497,258.8239
706,498,257.9033
897,499,265.0229
718,500,253.9752
722,501,228.4427
698,502,229.6088
800,503,235.3782
677,504,221.8754
722,505,222.1209
296,506,195.9746
656,507,193.3968
1140,508,214.2647
1410,509,259.2535
1417,510,301.9101
898,511,338.8586
720,512,342.7867
1133,513,342.3571
702,514,298.9027
898,515,267.0484
1509,516,304.5493
722,517,304.672
898,518,290.2486
295,519,265.2685
1500,520,302.217
297,521,227.8289
898,522,238.6311
812,523,233.3528
722,524,259.5604
296,525,185.6633
898,526,222.5505
1133,527,236.9739
1417,528,274.1066
898,529,284.9089
1122,530,335.6057
670,531,321.6119
1141,532,322.1029
667,533,276.0707
298,534,239.2449
898,535,225.4966
295,536,202.4805
696,537,175.168
898,538,189.346
898,539,226.1718
677,540,212.6076
297,541,212.7303
801,542,219.1748
898,543,219.1748
867,544,217.2722
825,545,226.3559
1136,546,277.8506
662,547,269.3193
898,548,269.3193
898,549,271.222
296,550,238.7539
691,551,211.4414
722,552,215.124
267,553,176.3955
708,554,164.734
722,555,190.8804
1122,556,217.3335
1136,557,242.7433
712,558,270.0558
289,559,244.3391
722,560,244.3391
708,561,218.9293
867,562,202.4191
1135,563,228.3813
1411,564,297.2455
295,565,271.0378
898,566,282.6993
720,567,273.677
1124,568,273.0019
297,569,204.6286
804,570,235.8692
226,571,194.6243
685,572,192.4761
722,573,167.8028
1414,574,236.3602
677,575,228.5654
722,576,259.0081
693,577,259.4991
666,578,256.062
676,579,210.7663
295,580,187.3205
898,581,198.1228
662,582,196.2201
801,583,204.5059
296,584,181.1829
853,585,215.4309
825,586,210.9504
722,587,214.63299999999998
721,588,209.7229
1134,589,261.1562
295,590,226.9082
294,591,194.3174
811,592,199.7799
722,593,199.8413
294,594,148.2852
1410,595,216.7198
287,596,216.2901
1131,597,235.9306
722,598,235.9306
843,599,269.6262
668,600,224.0849
1124,601,275.4569
1133,602,275.5797
819,603,281.5332
653,604,269.8717
1115,605,297.3069
898,606,283.4358
1136,607,283.62
680,608,275.0887
870,609,288.4073
898,610,275.0887
883,611,274.168
722,612,248.7582
296,613,225.1897
665,614,212.6076
898,615,212.6076
685,616,200.4551
694,617,198.7365
898,618,235.6851
898,619,249.9858
722,620,239.1835
295,621,215.2468
679,622,214.3261
964,623,218.3769
837,624,214.633
296,625,188.4867
812,626,220.2182
837,627,229.9157
1429,628,258.4557
818,629,257.2895
1128,630,308.3546
296,631,276.6844
662,632,265.9436
898,633,233.3527
1409,634,269.6262
898,635,255.5096
896,636,292.3354
846,637,303.6287
721,638,292.765
722,639,250.5995
897,640,250.5381
297,641,213.7737
898,642,216.9653
280,643,189.8983
1127,644,214.7557
297,645,177.9299
898,646,214.8171
898,647,214.8171
1423,648,284.9702
722,649,260.1128
295,650,259.9901
1140,651,274.8432
294,652,237.7719
1404,653,236.6057
296,654,210.4594
226,655,206.2244
722,656,180.5691
722,657,206.8382
297,658,138.8946
294,659,138.7718
296,660,143.0682
281,661,116.0012
675,662,113.1165
294,663,112.9324
701,664,137.9126
827,665,170.5034
295,666,171.3627
722,667,174.2474
293,668,174.18599999999995
226,669,145.0322
1417,670,181.2443
296,671,181.3056
793,672,185.6633
898,673,222.796
839,674,260.4197
296,675,191.6169
692,676,215.9219
293,677,185.2337
898,678,185.2337
896,679,188.7322
1125,680,239.6132
722,681,241.4544
675,682,264.9002
656,683,250.0471
694,684,237.6491
226,685,182.4718
795,686,186.9523
662,687,186.1544
296,688,164.0589
673,689,162.77
898,690,204.0149
722,691,199.5344
721,692,203.1556
687,693,227.1538
1139,694,255.7551
898,695,255.7551
296,696,229.6088
670,697,226.4786
291,698,202.1736
293,699,150.2492
860,700,147.9169
660,701,170.2579
819,702,179.403
898,703,216.6584
294,704,216.7198
708,705,207.3906
722,706,211.1959
294,707,178.9734
659,708,164.3044
847,709,198.2455
722,710,199.1048
722,711,199.1048
296,712,199.2275
692,713,201.2529
722,714,193.5809
1411,715,235.8692
1139,716,261.4631
898,717,298.4117
720,718,300.1302
898,719,310.9324
703,720,267.478
708,721,241.0248
1427,722,273.4929
692,723,271.7744
1142,724,286.7502
1401,725,329.5908
898,726,341.2523
292,727,271.5902
721,728,273.3701
722,729,247.5921
1410,730,248.1444
721,731,237.2808
896,732,274.3521
898,733,285.2157
294,734,258.9467
898,735,227.52200000000002
898,736,238.3856
722,737,227.7062
898,738,227.7062
898,739,264.7775
693,740,252.1953
1139,741,266.987
709,742,266.1891
898,743,266.1891
722,744,255.3868
849,745,264.9616
865,746,248.1445
1130,747,273.9839
784,748,266.987
661,749,263.243
722,750,255.4482
226,751,216.2288
1132,752,216.3515
898,753,223.3484
819,754,233.0459
722,755,233.0459
722,756,263.4885
722,757,238.3242
1127,758,252.3794
1409,759,288.5914
898,760,299.3937
721,761,299.3323
865,762,308.1091
685,763,280.9808
293,764,212.4848
1412,765,244.0322
898,766,254.8959
661,767,242.3751
1136,768,270.0558
293,769,270.0558
294,770,201.4371
675,771,187.7502
1406,772,233.4755
1124,773,232.739
1125,774,283.8041
851,775,317.9907
226,776,290.4327
669,777,245.1984
226,778,190.0824
898,779,176.15
1123,780,192.8444
681,781,220.7706
898,782,234.8258
295,783,239.0608
1141,784,253.9752
293,785,203.0329
821,786,211.6256
898,787,211.6256
834,788,244.7074
869,789,228.013
1126,790,279.1395
686,791,270.8537
864,792,268.7669
1125,793,286.6274
296,794,251.4588
722,795,226.6627
225,796,198.3683
226,797,159.2102
3253,798,289.819
1414,799,358.4377
285,800,331.6163
721,801,362.0589
1410,802,434.7285
898,803,290.1872
722,804,247.7148
226,805,244.0936
1139,806,269.7489
1428,807,270.8537
898,808,270.8537
841,809,278.1575
898,810,319.4024
1412,811,336.1581
692,812,290.9851
296,813,254.0366
1137,814,272.204
672,815,258.3329
898,816,226.7855
835,817,235.5623
702,818,260.4811
295,819,208.8022
295,820,185.6634
293,821,148.5307
1411,822,183.8835
679,823,182.4718
293,824,182.349
2678,825,328.6088
1140,826,380.5945
1123,827,362.9182
1407,828,407.6001
835,829,440.8661
868,830,329.7749
842,831,311.4848
898,832,297.6751
3252,833,410.9144
226,834,373.5363
898,835,375.3776
1409,836,410.1779
722,837,399.3757
226,838,213.651
721,839,244.0322
700,840,231.8797
1408,841,231.8183
667,842,228.4426
722,843,258.8853
1129,844,283.9268
1125,845,310.0118
287,846,241.2089
722,847,244.5846
294,848,218.3156
860,849,201.8053
700,850,175.7204
898,851,213.2213
722,852,213.2213
294,853,213.2213
1220,854,235.3168
717,855,236.3602
1922,856,299.2095
809,857,304.5493
295,858,304.6107
834,859,280.9194
898,860,292.0285
1123,861,242.9888
295,862,211.4414
293,863,211.3187
657,864,200.4551
948,865,203.5239
722,866,178.912
722,867,205.1196
295,868,205.2424
722,869,209.2319
1403,870,237.1581
296,871,211.0118
2681,872,331.2480000000001
226,873,327.013
295,874,300.8053
663,875,255.3868
1138,876,307.0657
295,877,160.6218
896,878,201.74400000000003
686,879,225.7421
788,880,233.4141
1143,881,233.72099999999998
791,882,264.1637
898,883,264.2864
295,884,240.2883
722,885,236.2375
296,886,184.2517
297,887,153.9318
296,888,116.9832
698,889,141.7179
225,890,111.2139
688,891,135.2734
787,892,165.3478
667,893,188.1184
721,894,189.5301
722,895,220.0341
1246,896,254.2821
841,897,257.5964
297,898,234.8872
1134,899,260.2356
295,900,234.0279
226,901,171.424
780,902,167.6801
722,903,193.765
295,904,142.2703
294,905,142.2089
898,906,183.4538
286,907,153.1339
226,908,122.6913
898,909,159.7012
722,910,185.9702
275,911,147.7328
828,912,180.9988
295,913,185.2337
669,914,171.1786
858,915,179.5257
295,916,180.7533
1412,917,216.597
898,918,253.607
286,919,230.0998
667,920,218.3769
898,921,255.3869
1407,922,255.08
1409,923,286.4433
828,924,319.7093
898,925,333.8872
898,926,333.8872
226,927,261.4018
1139,928,244.8301
824,929,244.5846
856,930,242.0068
898,931,242.0068
1137,932,297.9206
814,933,277.9733
898,934,282.5152
226,935,243.8481
678,936,230.3453
37,937,162.8314
898,938,167.987
839,939,164.3658
866,940,203.6466
721,941,206.2858
288,942,221.6913
296,943,184.7427
1138,944,203.0942
293,945,167.9256
812,946,173.5108
897,947,210.889
898,948,247.8376
297,949,196.2201
1124,950,247.2238
722,951,241.6999
897,952,241.6999
1142,953,256.6758
668,954,279.4464
293,955,228.4427
295,956,202.235
843,957,198.9207
1411,958,215.4309
889,959,228.995
295,960,229.1178
294,961,229.0564
668,962,218.3156
898,963,186.8295
678,964,173.8791
869,965,209.1091
295,966,209.1705
263,967,184.3131
678,968,170.8103
831,969,180.2009
718,970,170.9331
1411,971,239.429
898,972,278.403
1123,973,305.7154
703,974,297.8593
671,975,294.9746
898,976,263.4885
295,977,226.4786
797,978,206.4699
898,979,218.4383
821,980,227.6448
861,981,225.3738
295,982,225.3738
689,983,218.7452
294,984,181.6739
1139,985,201.1916
686,986,190.4507
295,987,190.4507
722,988,192.4761
296,989,192.5989
295,990,140.7973
1140,991,168.6621
291,992,168.4166
845,993,175.9659
226,994,171.6695
898,995,208.6795
3253,996,338.3676
1134,997,390.1079
663,998,378.9374
898,999,420.1823
1507,1000,457.5605
1140,1001,327.8723
850,1002,310.4414
1124,1003,338.7359
722,1004,327.9337
294,1005,253.4842
689,1006,225.8035
226,1007,187.5046
722,1008,162.8314
2699,1009,284.1723
1126,1010,335.2374
857,1011,345.5487
662,1012,372.3087
1411,1013,414.597
1121,1014,317.7452
294,1015,266.6801
859,1016,266.8029
898,1017,281.2877
817,1018,244.8302
683,1019,217.9473
226,1020,213.7737
1140,1021,231.0205
898,1022,231.0205
294,1023,198.9206
291,1024,174.8611
885,1025,215.3081
295,1026,163.4451
686,1027,150.4334
1422,1028,219.6658
681,1029,243.6026
722,1030,233.5983
1124,1031,284.4792
673,1032,283.6813
663,1033,237.0967
2678,1034,359.6652
1137,1035,385.1364
898,1036,371.2654
297,1037,348.1879
1125,1038,376.5437
722,1039,256.4916
1127,1040,255.8779
226,1041,214.63299999999998
722,1042,240.7179
293,1043,189.6528
686,1044,187.4433
722,1045,162.5859
1411,1046,235.3168
898,1047,246.11900000000003
666,1048,269.0124
657,1049,267.2325
1140,1050,292.8878
664,1051,247.0397
295,1052,210.0298
294,1053,187.1978
898,1054,201.9895
898,1055,187.1364
698,1056,189.2232
722,1057,215.4309
293,1058,215.3695
896,1059,215.2467
722,1060,204.4445
722,1061,205.9175
898,1062,216.7198
1252,1063,275.5797
676,1064,262.0769
845,1065,269.6262
897,1066,280.367
655,1067,265.4526
1404,1068,274.7818
811,1069,283.0676
897,1070,286.2591
293,1071,249.1878
697,1072,251.7657
831,1073,216.597
898,1074,221.9368
722,1075,211.1959
1140,1076,263.1817
866,1077,273.5543
1410,1078,309.0911
722,1079,298.2889
294,1080,272.0198
805,1081,251.4588
897,1082,253.3614
867,1083,220.0341
296,1084,193.8878
680,1085,217.579
898,1086,223.287
297,1087,186.4612
674,1088,174.6156
1132,1089,225.9262
677,1090,225.7421
1123,1091,239.5518
296,1092,239.4904
670,1093,239.2449
296,1094,187.9343
798,1095,195.3608
1128,1096,195.6677
680,1097,219.2362
294,1098,196.1587
289,1099,195.7291
864,1100,199.7799
662,1101,171.1786
853,1102,181.7967
898,1103,218.868
1141,1104,271.1606
1123,1105,287.057
226,1106,260.297
819,1107,258.2102
816,1108,253.1773
898,1109,238.2629
898,1110,224.4532
685,1111,252.6249
840,1112,253.9138
794,1113,252.5636
722,1114,241.7613
296,1115,204.8128
1407,1116,249.1265
720,1117,241.7613
810,1118,242.7433
657,1119,238.7539
293,1120,238.5697
294,1121,170.2579
658,1122,166.4526
824,1123,167.3118
1140,1124,196.9566
898,1125,234.0893
897,1126,271.0992
898,1127,285.8295
722,1128,279.5691
722,1129,253.9138
898,1130,253.9138
294,1131,216.9039
712,1132,205.4879
1412,1133,247.8376
842,1134,255.2027
822,1135,250.5381
297,1136,250.7223
898,1137,262.1383
798,1138,224.4532
722,1139,217.088
837,1140,218.0087
855,1141,252.2567
825,1142,247.7762
295,1143,216.9039
1125,1144,241.6386
898,1145,245.3825
690,1146,235.2554
722,1147,228.9337
896,1148,265.8208
1416,1149,283.6813
898,1150,283.6813
672,1151,282.5766
226,1152,252.1339
1141,1153,267.1711
898,1154,235.3782
898,1155,235.3782
295,1156,212.2393
297,1157,216.597
1423,1158,233.9052
687,1159,220.9548
838,1160,217.2722
898,1161,254.2821
295,1162,254.1594
1137,1163,236.6057
898,1164,249.5561
898,1165,253.2387
2702,1166,363.9616
672,1167,387.1004
696,1168,360.0335
3254,1169,504.6361
697,1170,492.2994
897,1171,381.5152
703,1172,383.4179
722,1173,385.0137
898,1174,240.4111
670,1175,238.7539
293,1176,201.6826
710,1177,202.1122
225,1178,171.6082
1410,1179,203.0329
293,1180,179.894
722,1181,206.2244
293,1182,180.6305
295,1183,184.9268
831,1184,149.39
722,1185,175.7204
672,1186,172.6516
1141,1187,224.6987
699,1188,249.4947
50,1189,201.5598
898,1190,212.3621
226,1191,184.9882
1428,1192,202.6032
898,1193,214.8171
898,1194,266.8642
866,1195,264.9002
898,1196,306.1451
295,1197,236.6057
1128,1198,250.7223
898,1199,250.7223
294,1200,215.615
722,1201,204.8128
297,1202,204.9355
897,1203,190.7576
690,1204,177.9913
295,1205,178.0527
665,1206,174.5543
293,1207,174.3088
695,1208,161.9107
675,1209,160.9901
897,1210,197.9386
1139,1211,227.03099999999998
722,1212,253.3614
691,1213,253.1159
898,1214,266.8029
3252,1215,411.3441
666,1216,382.3131
820,1217,388.32800000000003
285,1218,363.4092
296,1219,326.4606
720,1220,171.0558
294,1221,148.2238
898,1222,153.0112
1123,1223,204.4445
2690,1224,351.3794
791,1225,355.7371
294,1226,355.7371
292,1227,318.5431
294,1228,267.6621
294,1229,120.6045
669,1230,113.1166
820,1231,145.4005
722,1232,171.7923
837,1233,205.1197
841,1234,238.6925
295,1235,215.7378
898,1236,220.5251
1140,1237,246.1804
898,1238,249.9244
297,1239,216.5357
294,1240,216.4743
896,1241,216.3515
705,1242,189.6528
659,1243,174.9839
225,1244,170.5648
1137,1245,222.305
722,1246,211.6256
296,1247,186.5226
864,1248,199.1048
720,1249,229.486
690,1250,202.0508
290,1251,175.5363
684,1252,199.3503
296,1253,164.4885
673,1254,161.6038
657,1255,159.5784
898,1256,196.8952
897,1257,209.9684
1137,1258,261.5859
826,1259,270.9765
898,1260,285.7682
294,1261,248.6969
1140,1262,263.6113
1411,1263,280.4284
665,1264,270.5468
722,1265,259.7446
295,1266,259.806
294,1267,207.8816
898,1268,176.3956
295,1269,153.6863
684,1270,151.35399999999996
1135,1271,202.9101
702,1272,227.9517
1421,1273,260.0515
1125,1274,310.9938
677,1275,310.5642
1412,1276,327.5654
294,1277,302.5239
2717,1278,382.0676
722,1279,357.3329
722,1280,360.0949
665,1281,314.2468
871,1282,349.6609
898,1283,238.0174
702,1284,236.7899
688,1285,234.7031
226,1286,207.7588
267,1287,170.6875
898,1288,170.6875
294,1289,145.64600000000004
676,1290,41.4904
790,1291,89.9777
226,1292,103.8487
898,1293,158.9647
1125,1294,228.013
848,1295,238.5698
898,1296,245.1984
828,1297,282.147
296,1298,245.1984
