0000000000113100030000000,-0.0085,0,2.0497071718872086,0,0,3.113228086366915
0000000010003000030000020,0,6.187646454255933,0,0,0.8955260268953191,0
0001100000003002000011111,8.775206042184301,0.09123613549999837,6.097080058826181,6.072107103785291,0.5887974715582578,0
0100001000013301111111111,-0.03481171435317813,0.3645861348513848,-0.04178361519405803,0.34720019114169465,1.9249272554048533,2.1357354138452296
0000011000003000030000000,8.413219066459042,8.248386934434329,8.40168610197479,8.41980412742307,8.38413827223554,8.407837240550503
0000010001003300000000000,6.767318502311373,6.420840162821305,6.614297926780131,6.515786382909514,6.653560905941689,7.3747911218338045
0010000000003000200011111,0,6.175440880757067,0,0,0,0
0000000001003000030000000,7.7745177812227455,7.703179926537853,7.823888432678395,8.308342335967177,7.736691824078817,7.919964793478298
0000000001003000030000002,-0.0085,4.85080111031505,6.203305755809853,0,0,0
0000001000013301111111111,-0.0085,-0.0085,-0.007554777164973157,0.006862537360719783,-0.0085,0
0000011000003300000000000,8.229386028906628,8.187914020866778,8.59785660445969,8.213350091312932,5.9528531054456115,7.843197727216614
0000000000003021111111111,8.827207920981367,8.258813701429917,8.886759672879077,9.009004659395277,8.99098603556457,8.54057762835648
0000000010003300033000000,6.9840034313551405,7.498205101389067,6.913604383899825,6.116241292902393,5.7501737473481125,7.001958495161846
0000001000003000000000200,0,0,4.439486242954297,0,0,0
0000000000003300000211111,9.04516757353169,5.977567514735477,8.773409170118978,6.841099568544788,7.8134903319965465,5.289646827077348
1000000000003310000111111,5.7122736091121435,6.543486460841163,5.398431194895987,5.680064608439033,5.711784758407093,5.566802064291891
0000010000003300000100001,5.74041598145346,5.666288243116114,5.837240939510983,5.76867985248058,5.782291511417299,5.746346993323973
1000100000003000000011111,7.793665143227222,7.775512084756465,7.072122426143689,7.15274649709431,7.827601483657192,7.530214629087833
1000100000003000020011111,6.30449466576854,7.265067443918243,5.796064978075512,5.4781688291252575,1.504186875088406,0
0000000100003000030000000,7.574053146942643,8.187614058830956,8.198249020301878,8.274765405932847,8.134385404140081,6.669075559805707
0000000100003000030000002,5.398393661421065,0,6.042777607443238,0,-0.05218999999999916,0
0000010000103301111111111,6.130278683824993,5.049118497763908,5.553564650680656,6.20098433815257,6.270225686225369,6.123453186514788
0000011111003000030000000,6.659000419385838,6.724826605313,6.820381678102,6.853510543195004,6.773850334092593,7.0236417610654565
0000000000003000030000110,0,5.641812548881087,0,0,4.727321978538091,0
0000000000003300000002000,0,0,3.914281967660286,0,0,0
0000000011003000000002200,0,0,0,4.544417592131602,0,0
0000000000003010000100001,6.735289135013532,7.541560011349484,6.738594980691697,6.780364318071333,6.433407691188873,6.736893527837033
0000000000003300000010000,1.563942406211583,0.043246384999999166,0,0,0,0
0100001000013001111111111,-0.014923194979069436,-0.011895561296263022,-0.015212335387779831,-0.046640207053683734,-0.010536402715317732,1.6923050531142732
1111000000003000030011111,0,0,0,6.2375697791365186,0,0
0000000000003000100001000,0.018059472962549755,0.01962226635740512,0.005053111333452185,-0.0085,-0.001617688666547247,2.0725741163302924
0000001100013301111111111,0,0,0,0,5.026682619149171,0
0000000000013000100011111,4.767682175152267,-0.01692775,0.10440977380897172,-0.0085,-0.05464416249999634,0.1195258332915124
0000100000003000000211111,0,3.242686946637558,0,9.409736481809453,3.9443320244692153,-0.0085
1101000000003000000011111,2.971991151719954,3.0401163484776097,3.0426967523437924,3.535304058799946,3.0806219538520048,3.0158217160644063
0000000000003300002211111,0,7.0237895969537245,0,0,0,0
1010000000003000000011111,5.383605520262197,5.066119640788319,5.193666970322178,5.57084948081018,3.5641251477081513,0
0000000001003010000111111,6.800170586799743,6.807835493020928,6.804123566799345,6.915616424448287,6.681978058274942,6.747183165887601
0000000000003000020011111,7.701674096463226,8.684642545985582,7.63629823187764,8.72689521792898,8.530861670739357,8.56566692419422
0000000000003100000000000,4.546462349184306,4.761701681523323,2.3723604455007923,0,-0.0085,6.973656892068023
0010000000003000220011111,0,0.05218999999999916,0,0,0,0
0000000110013000130001000,0.007337851933869086,-0.008120365524039523,0.0077237068005715954,0.00742030680484603,0.05308771949268583,0
1000100000003000002011111,0.8231699021480892,8.339393196411837,6.060356090309093,0.9557679419941829,2.268033044830373,0
0000011111003000000000000,6.775240430807242,6.894620005147938,6.7218178245576246,6.70790546724387,6.7174630413331045,6.870241461142627
1101000000003300000011111,-0.0085,-0.05218999999999312,2.3759203077250675,0,0,2.3851058784995165
0000000000003000030000020,8.77566899339794,8.874634134007335,8.707153301085782,8.87493018125726,8.845004764569236,8.765371303113994
0000000000003000030000022,7.584089747624278,8.995967024443262,5.6174540005741385,0,8.21522113663531,7.78609260921065
0010011000113001100011111,0,-0.009775,-0.0085,0.06776781612499938,-0.009775,0
0000000111003300033000000,5.491132601943875,7.072829042283548,6.924412618611864,6.441517660996332,4.670023590383445,6.322656822907663
1100000000003000000011111,8.296980833341038,8.299696174530812,8.317228403775173,8.314329370565256,8.228081348473783,8.326072019204616
0000000010003301033010000,-0.0085,0,0,0,0,0
0000000000013000030000000,0,0,4.581900447703643,7.078252248305083,0,0
0011100000003300033011111,5.084542270245972,0,0,0,0,0
1110000000003000000011111,6.388290351783127,6.569155503640457,7.186513992696526,6.415946434889405,6.330400876138782,6.629037626683653
0010100000003000000011111,3.2183971046891955,3.178900197112827,3.2223108037838895,3.1899315418763194,3.228250279874515,0.7264325510693324
0000000000003000030022000,4.722259150517276,0,0,0,0,0
0000000001003301000010000,4.934328911386989,4.668537051521606,5.8893539132933315,5.336171998193941,2.6449844496882644,5.258404680015921
0000010001003000000000020,1.1119319506457828,8.068262189596645,6.174294161680637,0,0,0
0000010001003300033000000,5.1865658094018094,6.836538999894263,5.783554483681326,6.554159084016384,6.625328258019996,6.513130190533881
0000000000003000230011111,0,0,0,0,0,3.594658727109383
0000000000013000000000000,5.2166015706859294,7.078498551530692,7.023821361114747,7.208330797639386,7.878402412920792,3.847169226742616
0000100000003300002011111,0,0,0,5.001588453341612,-0.009775,0
0000000000003000000000220,7.017197155665481,7.307147974183464,6.568395639782383,8.498205697225124,7.011910290630692,0
0001000000003300000011111,7.161138832397174,6.910216461629671,7.093994243258355,7.0602205125165405,7.447178985764935,6.718978575135251
