dist,episode_num,reward
548,2030,172.5288
281,2035,139.0787
259,2040,102.6212
232,2045,78.132
294,2050,88.6274
282,2055,88.9343
224,2060,84.0242
238,2065,82.6125
226,2070,149.5127
594,2075,176.4569
544,2080,172.8357
295,2085,104.6466
292,2090,90.2846
264,2095,101.6392
288,2100,82.5511
154,2105,94.0285
257,2110,79.4823
199,2115,93.9058
261,2120,118.3335
272,2125,86.6634
286,2130,102.8053
254,2135,114.4668
582,2140,153.5636
290,2145,123.6733
276,2150,100.0434
272,2155,100.5958
260,2160,101.2095
580,2165,103.6646
592,2170,121.0341
579,2175,155.7117
292,2180,125.2077
245,2185,135.8872
292,2190,142.2703
292,2195,114.4668
248,2200,134.3527
429,2205,146.6894
561,2210,156.7551
566,2215,140.1835
555,2220,132.9411
580,2225,149.3899
583,2230,173.8177
240,2235,97.2201
578,2240,111.7663
533,2245,148.5921
280,2250,130.7929
588,2255,135.7031
581,2260,156.3255
594,2265,159.5171
593,2270,178.5437
275,2275,101.3323
289,2280,106.1197
561,2285,119.6838
253,2290,104.0942
264,2295,82.367
295,2300,87.09299999999998
294,2305,88.075
243,2310,77.4569
552,2315,96.4836
255,2320,75.1246
590,2325,160.9287
293,2330,124.1029
293,2335,89.8549
242,2340,100.7185
265,2345,103.6646
271,2350,141.411
591,2355,122.5071
292,2360,83.9014
285,2365,88.3205
293,2370,89.9777
278,2375,85.0062
261,2380,139.2015
265,2385,81.3236
234,2390,89.7936
269,2395,84.3924
234,2400,79.2982
285,2405,88.3205
237,2410,83.4718
246,2415,100.3503
582,2420,121.5251
295,2425,88.6888
295,2430,88.8729
292,2435,82.9194
291,2440,97.2814
561,2445,120.4204
588,2450,139.1401
292,2455,88.1978
262,2460,121.832
592,2465,156.2027
582,2470,158.1668
559,2475,154.9138
288,2480,139.6311
288,2485,124.3484
257,2490,100.473
255,2495,81.5691
254,2500,100.0434
556,2505,139.0174
277,2510,137.1761
572,2515,138.7105
161,2520,78.7458
295,2525,89.1798
290,2530,89.3639
269,2535,82.4284
249,2540,81.9987
289,2545,121.83200000000001
255,2550,104.3397
581,2555,94.4582
273,2560,102.9894
292,2565,89.7322
294,2570,86.3565
294,2575,106.9176
294,2580,90.2232
294,2585,90.2232
274,2590,84.6993
296,2595,90.8983
296,2600,90.8369
297,2605,88.1978
258,2610,82.9808
270,2615,83.1035
290,2620,80.1575
590,2625,107.4086
593,2630,137.7898
200,2635,154.9752
581,2640,138.0967
290,2645,103.8487
260,2650,104.0942
559,2655,116.3081
578,2660,159.5171
531,2665,95.5629
293,2670,86.4178
292,2675,76.5976
252,2680,121.2182
294,2685,125.1463
293,2690,105.199
268,2695,121.0955
244,2700,78.8072
160,2705,72.73100000000002
292,2710,82.85799999999998
588,2715,99.4296
261,2720,115.5102
294,2725,154.4228
293,2730,124.1029
294,2735,160.6832
579,2740,161.3583
231,2745,149.5741
294,2750,117.597
580,2755,125.9442
560,2760,142.6386
590,2765,170.1351
580,2770,175.3522
571,2775,177.4389
243,2780,122.323
550,2785,139.2015
252,2790,103.8487
593,2795,157.1847
531,2800,137.3602
293,2805,103.6032
291,2810,89.3639
294,2815,98.5704
292,2820,100.2275
169,2825,109.5567
290,2830,86.4179
252,2835,97.8952
575,2840,135.5189
572,2845,136.2554
293,2850,125.7601
294,2855,126.1283
593,2860,108.3906
269,2865,83.6559
295,2870,107.6541
151,2875,81.8146
246,2880,137.6057
261,2885,118.1494
577,2890,133.1252
287,2895,124.8394
273,2900,121.8934
277,2905,134.5982
290,2910,106.4879
508,2915,149.1444
586,2920,123.305
589,2925,160.315
587,2930,141.5338
294,2935,143.0068
235,2940,77.8866
287,2945,104.21700000000001
288,2950,125.085
591,2955,122.7526
563,2960,174.3701
170,2965,100.3503
581,2970,139.2015
586,2975,117.0446
253,2980,80.0347
525,2985,118.088
254,2990,101.455
593,2995,101.4551
254,3000,82.1215
588,3005,135.4575
275,3010,139.3856
572,3015,175.9659
658,3020,181.1215
557,3025,174.3701
565,3030,171.915
293,3035,122.5685
287,3040,133.8618
285,3045,159.7626
584,3050,157.9826
271,3055,135.5803
271,3060,138.8332
586,3065,159.3329
284,3070,140.1221
283,3075,107.5313
247,3080,78.9913
295,3085,104.708
289,3090,126.0056
585,3095,143.1296
294,3100,135.9485
565,3105,106.1196
554,3110,117.5356
582,3115,175.9659
594,3120,134.23
289,3125,113.8531
583,3130,137.4216
582,3135,156.08
271,3140,136.3168
564,3145,140.0607
199,3150,134.1072
554,3155,153.3794
671,3160,165.2864
593,3165,140.6131
237,3170,153.31799999999996
255,3175,94.3968
575,3180,139.447
563,3185,166.3912
577,3190,176.2728
237,3195,116.0626
284,3200,100.8413
293,3205,104.5239
292,3210,89.8549
288,3215,102.5598
551,3220,116.7378
576,3225,132.1432
295,3230,107.2244
297,3235,76.5363
594,3240,105.6286
293,3245,90.1004
293,3250,90.1004
293,3255,89.9777
579,3260,141.4724
576,3265,159.3943
292,3270,105.4445
293,3275,89.9163
294,3280,90.2232
295,3285,105.1376
294,3290,90.2232
294,3295,90.2232
293,3300,82.9194
587,3305,116.4923
286,3310,123.7347
288,3315,80.5257
237,3320,140.3063
589,3325,154.6069
257,3330,86.2337
295,3335,136.5623
294,3340,135.0893
586,3345,177.0707
594,3350,139.0787
557,3355,157.062
557,3360,170.3807
594,3365,174.3088
583,3370,178.5437
593,3375,137.974
587,3380,178.421
569,3385,177.5003
281,3390,120.2362
574,3395,147.7942
591,3400,113.9758
288,3405,160.6832
248,3410,80.9553
270,3415,80.2802
225,3420,95.2561
584,3425,158.7805
592,3430,151.7223
227,3435,97.3428
550,3440,114.4055
267,3445,158.4123
292,3450,100.1661
585,3455,121.7092
265,3460,138.5263
281,3465,121.8934
277,3470,81.4464
570,3475,122.0775
529,3480,155.8959
257,3485,157.2461
594,3490,172.3447
282,3495,120.359
588,3500,102.8053
264,3505,84.9448
275,3510,98.6317
274,3515,104.3398
284,3520,89.3025
276,3525,105.0149
245,3530,120.1135
295,3535,106.9789
296,3540,90.7142
292,3545,84.1469
277,3550,107.5927
538,3555,100.8413
275,3560,84.3924
590,3565,140.429
269,3570,123.9188
584,3575,121.8933
285,3580,103.2964
232,3585,81.9374
269,3590,102.1302
259,3595,122.4458
412,3600,84.7607
294,3605,129.1971
255,3610,118.3949
258,3615,100.7799
252,3620,78.6845
274,3625,98.01799999999999
574,3630,116.0626
548,3635,154.9752
572,3640,129.0744
221,3645,156.6937
537,3650,175.1066
290,3655,140.3063
576,3660,120.5431
291,3665,122.5685
585,3670,151.6609
188,3675,151.9064
253,3680,141.7793
568,3685,133.8617
572,3690,119.6224
251,3695,119.3156
203,3700,77.8866
583,3705,175.3521
184,3710,132.0205
594,3715,140.3676
430,3720,125.8828
293,3725,124.1029
165,3730,99.8593
592,3735,123.1823
292,3740,104.6466
581,3745,160.9901
290,3750,98.3862
273,3755,101.5165
260,3760,82.3057
238,3765,98.1407
284,3770,105.6287
558,3775,134.7824
278,3780,83.34899999999998
270,3785,82.4898
262,3790,110.6001
577,3795,111.6435
546,3800,170.0737
582,3805,158.2895
575,3810,176.0887
580,3815,175.5363
432,3820,167.9256
565,3825,151.1085
594,3830,140.3677
565,3835,102.8667
289,3840,103.9715
587,3845,102.0074
581,3850,156.08
157,3855,148.2852
582,3860,177.9913
293,3865,119.4997
292,3870,123.6733
293,3875,89.9163
264,3880,87.7068
291,3885,107.9609
293,3890,89.7935
553,3895,121.2182
173,3900,98.1407
292,3905,89.4867
576,3910,106.7334
579,3915,106.67200000000001
270,3920,103.726
291,3925,86.2337
566,3930,136.0099
222,3935,89.1798
293,3940,104.9535
293,3945,87.8909
292,3950,89.6708
293,3955,116.7378
277,3960,133.1866
289,3965,99.9206
553,3970,133.6162
289,3975,121.34100000000001
280,3980,105.0763
411,3985,110.1705
279,3990,102.9281
274,3995,82.3056
294,4000,90.0391
288,4005,121.5251
206,4010,92.2486
296,4015,81.2009
279,4020,82.6125
277,4025,84.5766
594,4030,105.1376
586,4035,114.9578
240,4040,115.3875
265,4045,75.9225
275,4050,100.1048
297,4055,102.8667
531,4060,160.4991
295,4065,159.2102
546,4070,119.5611
272,4075,102.8667
545,4080,137.4216
554,4085,125.1463
258,4090,79.2368
572,4095,97.6497
236,4100,97.2815
261,4105,101.3937
178,4110,114.4055
279,4115,89.3639
277,4120,100.0434
588,4125,141.5952
268,4130,101.0868
588,4135,142.6999
278,4140,117.1674
294,4145,122.6299
568,4150,122.1389
292,4155,79.1754
262,4160,82.9808
173,4165,78.1321
234,4170,83.9628
293,4175,88.9957
275,4180,107.2858
297,4185,104.8921
266,4190,100.2275
248,4195,73.9584
292,4200,80.5257
177,4205,99.98200000000001
580,4210,108.2064
594,4215,117.2288
532,4220,157.9826
281,4225,133.4321
288,4230,87.1544
284,4235,103.5418
291,4240,101.8847
530,4245,101.3937
268,4250,121.6479
270,4255,135.6417
206,4260,110.5387
234,4265,98.9386
275,4270,121.341
521,4275,102.0074
583,4280,176.4569
285,4285,157.9213
593,4290,106.3652
133,4295,133.5549
293,4300,118.8859
260,4305,116.124
554,4310,157.6144
291,4315,158.1054
565,4320,158.2281
576,4325,173.9405
242,4330,133.4935
247,4335,70.5214
594,4340,170.2579
294,4345,81.6305
288,4350,104.9535
575,4355,153.7477
592,4360,125.0236
286,4365,87.2771
283,4370,86.7861
283,4375,80.2189
275,4380,100.4117
279,4385,84.9448
294,4390,90.0391
295,4395,82.1215
295,4400,78.8686
231,4405,121.5865
270,4410,96.9132
282,4415,102.4985
247,4420,97.5883
578,4425,143.6206
573,4430,107.5313
594,4435,109.1271
543,4440,152.8884
587,4445,120.4817
593,4450,143.9275
553,4455,177.0707
590,4460,136.3168
256,4465,137.4216
292,4470,141.2269
587,4475,175.2908
571,4480,145.3391
584,4485,143.1909
593,4490,142.3317
561,4495,175.7204
543,4500,178.6665
583,4505,156.3255
584,4510,153.8091
262,4515,120.1748
588,4520,159.026
571,4525,134.2914
296,4530,119.1928
536,4535,140.5518
559,4540,173.7563
576,4545,175.5363
569,4550,178.6665
571,4555,153.9318
286,4560,151.1085
540,4565,121.4638
295,4570,119.0087
528,4575,109.6795
533,4580,150.9857
589,4585,149.7582
585,4590,152.3974
594,4595,154.7911
592,4600,180.2009
594,4605,156.7551
250,4610,109.5567
290,4615,142.2089
293,4620,125.8214
295,4625,107.961
543,4630,119.8679
545,4635,114.7737
297,4640,101.8233
247,4645,94.6423
248,4650,99.2455
590,4655,139.5084
259,4660,117.106
582,4665,120.7272
593,4670,177.0707
187,4675,113.9145
257,4680,98.509
591,4685,122.7527
293,4690,126.9262
289,4695,125.3304
293,4700,125.5759
537,4705,176.0887
281,4710,139.0787
591,4715,171.1172
247,4720,137.974
593,4725,150.372
406,4730,144.173
570,4735,128.8289
253,4740,132.8183
571,4745,176.0887
430,4750,146.5053
582,4755,133.8618
573,4760,172.5902
552,4765,158.7805
556,4770,171.8537
593,4775,179.0347
594,4780,168.1711
562,4785,121.6479
574,4790,146.3211
572,4795,152.9498
535,4800,172.1606
290,4805,99.7365
293,4810,89.4867
294,4815,89.7322
118,4820,94.8878
284,4825,83.7787
170,4830,89.9163
588,4835,94.8878
268,4840,95.4402
293,4845,104.6466
290,4850,89.2411
295,4855,90.1004
293,4860,89.8549
285,4865,76.5977
284,4870,103.4805
291,4875,89.9163
288,4880,88.9957
279,4885,87.9523
292,4890,80.9554
579,4895,106.0583
297,4900,89.7935
295,4905,82.3056
295,4910,79.9734
291,4915,87.5226
278,4920,102.1916
285,4925,104.708
588,4930,107.3472
574,4935,155.8345
540,4940,116.1854
246,4945,86.3565
554,4950,119.1314
281,4955,113.7917
287,4960,85.9882
284,4965,89.057
284,4970,88.075
295,4975,88.566
289,4980,107.1631
289,4985,89.4867
289,4990,88.8729
289,4995,88.6888
286,5000,88.4433
590,5005,122.2002
176,5010,110.1091
261,5015,93.2306
272,5020,104.8307
293,5025,89.9777
515,5030,119.8679
579,5035,98.6931
296,5040,139.2628
296,5045,90.7756
585,5050,108.2678
262,5055,96.2995
296,5060,122.9368
584,5065,118.0266
292,5070,81.5691
291,5075,105.199
540,5080,146.137
292,5085,127.8469
296,5090,89.7322
193,5095,84.5151
291,5100,98.6317
294,5105,90.2846
295,5110,90.4687
295,5115,90.1618
293,5120,88.6888
297,5125,89.54799999999999
558,5130,140.7973
291,5135,90.3459
294,5140,89.3026
294,5145,83.8401
169,5150,97.7111
582,5155,107.2858
545,5160,122.6299
538,5165,107.0403
296,5170,106.9789
290,5175,90.2232
209,5180,119.5611
184,5185,137.0533
280,5190,117.8425
291,5195,118.088
238,5200,84.1469
527,5205,118.7632
285,5210,121.2796
276,5215,87.584
200,5220,83.1035
252,5225,138.465
292,5230,117.0447
584,5235,171.7923
230,5240,84.7607
566,5245,111.9504
226,5250,113.1779
594,5255,137.7898
585,5260,174.9225
255,5265,115.7557
584,5270,116.8605
583,5275,99.3683
252,5280,78.5617
242,5285,88.1364
243,5290,120.7272
279,5295,97.4042
242,5300,91.2052
591,5305,138.0353
286,5310,143.9888
568,5315,117.59700000000001
538,5320,153.5022
285,5325,118.8859
281,5330,121.6479
573,5335,152.336
282,5340,116.4309
583,5345,92.6783
290,5350,122.0775
588,5355,106.6107
292,5360,89.8549
292,5365,89.6708
584,5370,105.5673
585,5375,142.3317
293,5380,142.5772
285,5385,104.4625
594,5390,144.9709
584,5395,176.3955
594,5400,150.372
579,5405,160.6218
594,5410,108.5133
293,5415,89.54799999999999
281,5420,89.2412
294,5425,90.1004
552,5430,105.8128
567,5435,102.4371
192,5440,81.9374
285,5445,114.4055
593,5450,150.6175
576,5455,132.266
285,5460,105.199
293,5465,84.0242
294,5470,87.0316
293,5475,90.1618
283,5480,83.2263
293,5485,88.8729
295,5490,89.1798
285,5495,104.5239
531,5500,109.3726
266,5505,78.0707
267,5510,81.5078
283,5515,85.3131
282,5520,77.2728
276,5525,86.111
281,5530,118.7018
540,5535,122.9368
259,5540,136.1327
291,5545,104.708
290,5550,89.1798
594,5555,108.1451
584,5560,123.8574
421,5565,117.1674
581,5570,174.0632
568,5575,149.2672
593,5580,169.7669
594,5585,177.8072
286,5590,116.1854
287,5595,107.7154
293,5600,89.7322
574,5605,106.181
271,5610,118.2721
571,5615,152.4588
290,5620,98.1408
266,5625,136.3782
151,5630,75.9839
266,5635,139.8766
290,5640,106.0583
263,5645,84.2083
581,5650,104.5239
281,5655,158.5964
581,5660,118.2108
584,5665,147.5487
268,5670,81.5691
584,5675,173.204
592,5680,158.1054
281,5685,121.5865
559,5690,118.9473
294,5695,103.4191
581,5700,107.6541
294,5705,86.3565
572,5710,106.6106
292,5715,118.3335
575,5720,106.181
293,5725,125.1463
584,5730,122.2002
292,5735,104.4011
535,5740,103.4805
286,5745,89.3639
283,5750,86.111
275,5755,100.473
241,5760,79.5437
273,5765,99.5524
273,5770,83.4104
240,5775,102.0075
564,5780,105.9355
237,5785,86.7247
276,5790,88.9957
293,5795,104.5852
254,5800,87.5226
576,5805,104.6466
569,5810,111.1525
580,5815,95.6243
293,5820,119.0087
591,5825,100.5344
287,5830,115.2033
288,5835,102.6826
566,5840,113.669
293,5845,158.3509
594,5850,153.3794
593,5855,126.4966
293,5860,102.6212
594,5865,125.5146
235,5870,115.3875
566,5875,122.8754
579,5880,124.0415
588,5885,153.9932
243,5890,113.7303
568,5895,117.2901
284,5900,104.6466
273,5905,88.4433
258,5910,103.5418
237,5915,102.4984
569,5920,158.7192
295,5925,88.5047
294,5930,90.5914
295,5935,90.346
295,5940,90.6528
295,5945,108.5133
288,5950,106.9176
582,5955,107.2858
294,5960,85.62
594,5965,105.9969
295,5970,140.429
294,5975,86.1724
575,5980,119.8066
258,5985,155.9572
274,5990,138.0353
594,5995,160.9287
591,6000,131.8363
588,6005,126.3125
293,6010,94.2127
578,6015,142.7613
564,6020,173.695
585,6025,130.6702
594,6030,172.0992
575,6035,148.4693
229,6040,93.9672
574,6045,138.6491
276,6050,107.1017
588,6055,138.95600000000002
537,6060,104.8307
202,6065,153.0725
531,6070,118.7018
294,6075,107.8996
293,6080,90.1618
292,6085,90.1004
281,6090,89.2412
582,6095,100.1661
184,6100,76.1066
287,6105,88.2591
288,6110,88.075
288,6115,102.9895
285,6120,89.3639
282,6125,88.6274
293,6130,89.1184
285,6135,79.7892
233,6140,77.8252
580,6145,120.3589
536,6150,106.672
269,6155,102.4984
594,6160,137.1761
568,6165,177.1321
292,6170,104.708
585,6175,123.6733
591,6180,156.6324
289,6185,105.0149
288,6190,88.6274
289,6195,87.2158
294,6200,80.7712
294,6205,90.2846
279,6210,89.4253
254,6215,101.7619
190,6220,79.2982
292,6225,89.2412
296,6230,126.8649
296,6235,90.7142
555,6240,106.4879
284,6245,89.1798
292,6250,87.5226
291,6255,140.429
262,6260,119.6224
292,6265,120.9113
292,6270,87.3999
293,6275,105.0149
282,6280,89.057
294,6285,124.7167
291,6290,89.9777
292,6295,99.7979
288,6300,89.3639
594,6305,106.9789
572,6310,138.95600000000002
293,6315,90.1618
283,6320,98.7545
293,6325,85.8655
267,6330,105.5673
275,6335,85.0062
273,6340,85.12899999999998
272,6345,136.1327
594,6350,119.868
594,6355,160.4377
230,6360,121.341
294,6365,119.1314
594,6370,161.78799999999995
575,6375,174.0019
277,6380,103.726
560,6385,117.10600000000001
585,6390,124.1643
588,6395,141.7793
536,6400,116.0012
561,6405,121.34100000000001
288,6410,104.8921
583,6415,107.2244
292,6420,89.6708
294,6425,86.9703
293,6430,144.5412
593,6435,140.0608
564,6440,156.0186
563,6445,173.3881
295,6450,103.8487
291,6455,105.9969
280,6460,87.7067
584,6465,141.4724
276,6470,120.1748
549,6475,120.9727
573,6480,178.2368
592,6485,117.6584
586,6490,175.0453
568,6495,176.9479
276,6500,139.0174
277,6505,123.6119
566,6510,136.99200000000002
549,6515,138.0353
262,6520,93.783
280,6525,157.3075
578,6530,141.9021
279,6535,132.3273
587,6540,133.4321
256,6545,125.3304
278,6550,116.7378
236,6555,76.4135
288,6560,139.6311
290,6565,107.9609
291,6570,85.0062
290,6575,89.4253
293,6580,89.2412
239,6585,119.8066
255,6590,117.5356
236,6595,138.4036
296,6600,80.9554
275,6605,104.5852
276,6610,86.111
276,6615,99.6138
251,6620,84.3311
237,6625,116.124
207,6630,136.8078
560,6635,158.9647
578,6640,124.1029
293,6645,133.8618
274,6650,88.3205
541,6655,112.8097
577,6660,122.5071
192,6665,114.4055
104,6670,104.4625
184,6675,96.545
278,6680,156.1413
568,6685,136.9919
258,6690,80.5257
240,6695,115.3875
263,6700,82.6125
292,6705,86.7247
591,6710,108.1451
574,6715,124.7167
296,6720,90.7142
273,6725,85.2517
287,6730,91.0825
287,6735,80.403
285,6740,142.3317
185,6745,132.8797
590,6750,154.5456
229,6755,79.1141
569,6760,156.4482
255,6765,149.6968
292,6770,105.4445
294,6775,105.8128
564,6780,105.4445
588,6785,149.3286
588,6790,135.0279
581,6795,142.0248
584,6800,176.8252
259,6805,121.5251
571,6810,136.4396
282,6815,136.6851
238,6820,152.9498
184,6825,134.721
288,6830,157.9826
566,6835,173.0812
283,6840,118.2108
280,6845,86.8475
585,6850,137.2375
288,6855,138.4036
276,6860,137.4216
281,6865,84.4538
273,6870,87.2157
282,6875,85.5586
294,6880,90.4073
252,6885,133.1252
274,6890,119.0087
250,6895,81.0167
254,6900,81.3236
580,6905,132.6956
579,6910,174.2474
561,6915,141.8407
280,6920,87.0316
261,6925,78.9913
281,6930,85.1903
265,6935,100.7799
534,6940,151.7223
405,6945,90.7142
270,6950,98.1407
284,6955,105.9969
260,6960,123.6119
287,6965,107.4699
591,6970,123.5505
542,6975,122.5071
289,6980,102.5598
587,6985,142.4545
584,6990,160.9901
182,6995,135.5189
550,7000,127.1717
287,7005,120.6045
290,7010,105.3832
291,7015,123.0595
578,7020,141.2269
253,7025,96.7904
295,7030,107.7768
292,7035,89.7935
290,7040,89.2412
289,7045,87.8909
277,7050,87.5226
288,7055,86.9702
292,7060,142.7613
577,7065,157.7371
592,7070,158.7805
567,7075,142.2703
278,7080,102.9281
141,7085,90.9597
582,7090,139.0787
574,7095,158.5964
288,7100,103.7874
286,7105,88.1978
257,7110,109.925
281,7115,142.8227
593,7120,123.4278
294,7125,82.0601
423,7130,107.4699
274,7135,118.3335
289,7140,139.8153
266,7145,155.589
283,7150,120.1135
591,7155,139.5083
547,7160,132.4501
586,7165,141.1042
583,7170,151.9678
260,7175,134.5369
534,7180,101.4551
590,7185,160.4991
202,7190,94.5809
291,7195,119.4997
291,7200,89.7322
295,7205,106.5493
294,7210,90.2232
577,7215,107.4699
288,7220,82.4898
257,7225,103.6646
270,7230,102.6826
290,7235,106.7334
534,7240,118.6404
568,7245,140.1835
535,7250,100.964
257,7255,118.8246
293,7260,102.0074
295,7265,106.3652
292,7270,143.9275
294,7275,104.5853
263,7280,84.3311
263,7285,82.6125
277,7290,80.403
277,7295,83.34899999999998
293,7300,86.1723
294,7305,105.2604
293,7310,90.2846
296,7315,90.1004
279,7320,86.3565
282,7325,84.1469
270,7330,83.9628
270,7335,82.6739
285,7340,84.2083
291,7345,88.3205
286,7350,98.2635
292,7355,85.4972
293,7360,88.7501
593,7365,126.3738
286,7370,87.584
293,7375,79.6051
296,7380,90.2846
297,7385,90.4073
297,7390,90.8369
588,7395,137.6671
295,7400,90.346
295,7405,90.4687
592,7410,108.943
292,7415,122.1389
292,7420,108.0837
288,7425,85.2517
288,7430,88.3205
281,7435,105.1376
289,7440,85.1289
297,7445,88.4433
296,7450,90.7142
296,7455,90.7142
291,7460,88.075
294,7465,125.3304
250,7470,104.0942
274,7475,96.5449
584,7480,120.7886
