dist,episode_num,epsilon,reward
587,2445,0.25665000000000826,121.7706
594,2450,0.25665000000000826,129.4426
594,2455,0.25665000000000826,143.191
647,2460,0.25665000000000826,162.1562
577,2465,0.25665000000000826,170.2579
138,2470,0.25665000000000826,74.204
524,2475,0.25665000000000826,109.3112
249,2480,0.25665000000000826,72.42399999999998
273,2485,0.25665000000000826,81.876
592,2490,0.25665000000000826,119.1928
204,2495,0.25665000000000826,118.0267
492,2500,0.25665000000000826,105.1376
279,2505,0.25665000000000826,105.1377
594,2510,0.25665000000000826,131.4681
496,2515,0.25665000000000826,105.6287
288,2520,0.25665000000000826,123.7346
594,2525,0.25665000000000826,129.9337
422,2530,0.25665000000000826,78.0707
584,2535,0.25665000000000826,139.9994
149,2540,0.25665000000000826,96.9746
588,2545,0.25665000000000826,125.3304
551,2550,0.25665000000000826,146.137
587,2555,0.25665000000000826,130.8543
586,2560,0.25665000000000826,108.2678
581,2565,0.25665000000000826,131.5908
251,2570,0.25665000000000826,100.4117
239,2575,0.25665000000000826,125.6373
149,2580,0.25665000000000826,128.5834
594,2585,0.25665000000000826,156.0186
379,2590,0.25665000000000826,75.2474
590,2595,0.25665000000000826,125.3304
587,2600,0.25665000000000826,141.0428
565,2605,0.25665000000000826,97.4656
594,2610,0.25665000000000826,158.2895
535,2615,0.25665000000000826,138.4036
431,2620,0.25665000000000826,105.2604
176,2625,0.25665000000000826,146.3825
593,2630,0.25665000000000826,151.5381
162,2635,0.25665000000000826,102.8667
435,2640,0.25665000000000826,118.5177
582,2645,0.25665000000000826,141.7179
448,2650,0.25665000000000826,108.2065
594,2655,0.25665000000000826,128.9517
273,2660,0.25665000000000826,107.5927
428,2665,0.25665000000000826,130.9771
252,2670,0.25665000000000826,94.6423
214,2675,0.25665000000000826,131.2839
126,2680,0.25665000000000826,127.8469
207,2685,0.25665000000000826,118.3949
435,2690,0.25665000000000826,95.6243
581,2695,0.25665000000000826,110.2319
572,2700,0.25665000000000826,124.6553
174,2705,0.25665000000000826,104.708
387,2710,0.25665000000000826,105.0149
593,2715,0.25665000000000826,149.7582
121,2720,0.25665000000000826,76.168
427,2725,0.25665000000000826,140.0607
164,2730,0.25665000000000826,83.8401
482,2735,0.25665000000000826,155.6503
233,2740,0.25665000000000826,96.3608
433,2745,0.25665000000000826,82.5511
288,2750,0.25665000000000826,68.2505
578,2755,0.25665000000000826,99.1841
243,2760,0.25665000000000826,97.8952
556,2765,0.25665000000000826,114.4055
140,2770,0.25665000000000826,131.775
593,2775,0.25665000000000826,123.1823
536,2780,0.25665000000000826,124.4712
420,2785,0.25665000000000826,119.1928
464,2790,0.25665000000000826,151.7837
594,2795,0.25665000000000826,172.1606
376,2800,0.25665000000000826,109.0044
421,2805,0.25665000000000826,116.9219
201,2810,0.25665000000000826,139.0787
588,2815,0.25665000000000826,138.95600000000002
125,2820,0.25665000000000826,94.6423
289,2825,0.25665000000000826,117.1674
541,2830,0.25665000000000826,139.3856
144,2835,0.25665000000000826,131.1612
289,2840,0.25665000000000826,90.8983
594,2845,0.25665000000000826,126.7421
579,2850,0.25665000000000826,150.4333
194,2855,0.25665000000000826,73.5902
175,2860,0.25665000000000826,107.2858
584,2865,0.25665000000000826,131.8977
431,2870,0.25665000000000826,104.8307
417,2875,0.25665000000000826,137.974
463,2880,0.25665000000000826,133.739
396,2885,0.25665000000000826,114.8351
241,2890,0.25665000000000826,112.1346
573,2895,0.25665000000000826,150.0651
566,2900,0.25665000000000826,135.0279
591,2905,0.25665000000000826,110.6001
141,2910,0.25665000000000826,103.5418
586,2915,0.25665000000000826,81.6919
588,2920,0.25665000000000826,105.3218
185,2925,0.25665000000000826,126.1897
582,2930,0.25665000000000826,118.579
296,2935,0.25665000000000826,114.0986
292,2940,0.25665000000000826,120.7886
174,2945,0.25665000000000826,107.6541
580,2950,0.25665000000000826,115.0806
208,2955,0.25665000000000826,80.2802
283,2960,0.25665000000000826,97.4656
431,2965,0.25665000000000826,111.2139
577,2970,0.25665000000000826,137.2988
293,2975,0.25665000000000826,85.9882
406,2980,0.25665000000000826,96.9746
288,2985,0.25665000000000826,113.3621
235,2990,0.25665000000000826,103.4805
427,2995,0.25665000000000826,121.1568
274,3000,0.25665000000000826,103.3577
434,3005,0.25665000000000826,124.1029
382,3010,0.25665000000000826,121.7706
590,3015,0.25665000000000826,134.721
418,3020,0.25665000000000826,76.4749
273,3025,0.25665000000000826,115.7557
282,3030,0.25665000000000826,112.7483
563,3035,0.25665000000000826,144.2957
528,3040,0.25665000000000826,173.2653
577,3045,0.25665000000000826,159.3329
150,3050,0.25665000000000826,107.3472
574,3055,0.25665000000000826,118.2722
593,3060,0.25665000000000826,135.7644
507,3065,0.25665000000000826,136.6851
585,3070,0.25665000000000826,150.9857
418,3075,0.25665000000000826,96.4836
591,3080,0.25665000000000826,139.5698
571,3085,0.25665000000000826,142.7613
260,3090,0.25665000000000826,124.1029
338,3095,0.25665000000000826,146.0757
169,3100,0.25665000000000826,133.9845
192,3105,0.25665000000000826,83.9015
496,3110,0.25665000000000826,120.6658
583,3115,0.25665000000000826,98.3249
564,3120,0.25665000000000826,156.571
214,3125,0.25665000000000826,93.4148
424,3130,0.25665000000000826,108.0223
271,3135,0.25665000000000826,133.3094
589,3140,0.25665000000000826,112.5642
592,3145,0.25665000000000826,180.9374
574,3150,0.25665000000000826,132.266
389,3155,0.25665000000000826,147.3031
122,3160,0.25665000000000826,79.1755
537,3165,0.25665000000000826,116.0013
392,3170,0.25665000000000826,117.7198
412,3175,0.25665000000000826,110.90700000000001
359,3180,0.25665000000000826,95.5015
594,3185,0.25665000000000826,147.1804
258,3190,0.25665000000000826,133.5549
153,3195,0.25665000000000826,70.46
331,3200,0.25665000000000826,81.385
276,3205,0.25665000000000826,67.2071
221,3210,0.25665000000000826,120.1135
198,3215,0.25665000000000826,116.615
463,3220,0.25665000000000826,133.6162
424,3225,0.25665000000000826,125.2077
184,3230,0.25665000000000826,79.4823
590,3235,0.25665000000000826,107.8996
576,3240,0.25665000000000826,131.6522
95,3245,0.25665000000000826,123.4892
295,3250,0.25665000000000826,112.5028
285,3255,0.25665000000000826,60.2715
141,3260,0.25665000000000826,69.0484
165,3265,0.25665000000000826,103.1736
251,3270,0.25665000000000826,127.9083
594,3275,0.25665000000000826,160.8673
284,3280,0.25665000000000826,96.2381
284,3285,0.25665000000000826,131.8363
167,3290,0.25665000000000826,121.832
269,3295,0.25665000000000826,116.2467
580,3300,0.25665000000000826,108.5133
109,3305,0.25665000000000826,58.7985
180,3306,0.25665000000000826,11.0477
199,3307,0.25665000000000826,76.3521
206,3308,0.25665000000000826,12.6435
590,3309,0.25665000000000826,48.8555
594,3310,0.25665000000000826,36.4575
102,3315,0.25665000000000826,112.0732
589,3320,0.25665000000000826,180.7533
588,3325,0.25665000000000826,180.4464
594,3330,0.25665000000000826,182.2877
594,3335,0.25665000000000826,182.2877
488,3340,0.25665000000000826,154.4842
429,3345,0.25665000000000826,141.5338
534,3350,0.25665000000000826,144.8481
594,3355,0.25665000000000826,168.2939
593,3360,0.25665000000000826,156.8165
543,3365,0.25665000000000826,120.359
591,3370,0.25665000000000826,112.1345
273,3375,0.25665000000000826,132.4501
593,3380,0.25665000000000826,103.1736
267,3385,0.25665000000000826,103.1122
586,3390,0.25665000000000826,139.5698
253,3395,0.25665000000000826,119.9293
275,3400,0.25665000000000826,84.3924
275,3405,0.25665000000000826,84.3924
241,3410,0.25665000000000826,148.7148
575,3415,0.25665000000000826,158.535
594,3420,0.25665000000000826,157.062
564,3425,0.25665000000000826,176.8252
233,3430,0.25665000000000826,156.8779
594,3435,0.25665000000000826,158.3509
593,3440,0.25665000000000826,178.1755
586,3445,0.25665000000000826,159.5784
580,3450,0.25665000000000826,178.912
581,3455,0.25665000000000826,156.571
594,3460,0.25665000000000826,178.0527
536,3465,0.25665000000000826,174.7384
591,3470,0.25665000000000826,159.2102
233,3475,0.25665000000000826,157.062
591,3480,0.25665000000000826,158.535
233,3485,0.25665000000000826,166.8208
583,3490,0.25665000000000826,157.1848
233,3495,0.25665000000000826,137.1147
594,3500,0.25665000000000826,159.5171
586,3505,0.25665000000000826,181.7353
584,3510,0.25665000000000826,178.4823
584,3515,0.25665000000000826,178.912
588,3520,0.25665000000000826,176.641
586,3525,0.25665000000000826,180.6919
576,3530,0.25665000000000826,176.3342
594,3535,0.25665000000000826,181.858
592,3540,0.25665000000000826,164.6113
594,3545,0.25665000000000826,158.1054
710,3550,0.25665000000000826,159.6398
233,3555,0.25665000000000826,161.6038
168,3560,0.25665000000000826,152.8884
697,3565,0.25665000000000826,220.0341
317,3570,0.25665000000000826,165.6547
266,3575,0.25665000000000826,123.796
545,3580,0.25665000000000826,191.1872
167,3585,0.25665000000000826,133.3094
57,3590,0.25665000000000826,139.6311
286,3595,0.25665000000000826,130.7929
856,3600,0.25665000000000826,224.5145
766,3605,0.25665000000000826,195.2381
774,3610,0.25665000000000826,193.3968
779,3615,0.25665000000000826,200.5778
2707,3620,0.25665000000000826,665.1352
245,3625,0.25665000000000826,929.3602
130,3630,0.25665000000000826,658.3224
595,3635,0.25665000000000826,930.2808
595,3640,0.25665000000000826,935.8047
595,3645,0.25665000000000826,930.3422
233,3650,0.25665000000000826,540.2957
130,3655,0.25665000000000826,659.9795
595,3660,0.25665000000000826,934.5771
130,3665,0.25665000000000826,661.5139999999999
130,3670,0.25665000000000826,668.1426
595,3675,0.25665000000000826,941.6968
130,3680,0.25665000000000826,677.7787
640,3685,0.25665000000000826,687.6603
2700,3686,0.25665000000000826,165.7161
2823,3687,0.25665000000000826,173.2653
262,3688,0.25665000000000826,16.0806
248,1,0.25665000000000826,15.2213
721,2,0.25665000000000826,44.2523
222,7,0.25665000000000826,154.9752
716,12,0.25665000000000826,146.0756
186,17,0.25665000000000826,133.4935
721,22,0.25665000000000826,191.9237
721,27,0.25665000000000826,158.9033
722,32,0.25665000000000826,201.1916
297,37,0.25665000000000826,168.4166
594,42,0.25665000000000826,126.3738
722,47,0.25665000000000826,154.1159
715,52,0.25665000000000826,184.8041
720,57,0.25665000000000826,162.0948
593,62,0.25665000000000826,205.7334
244,67,0.25665000000000826,173.0198
176,72,0.25665000000000826,152.0291
722,77,0.25665000000000826,177.1934
722,82,0.25665000000000826,194.6857
285,87,0.25665000000000826,131.284
257,92,0.25665000000000826,106.181
247,97,0.25665000000000826,110.2932
272,102,0.25665000000000826,108.0837
284,107,0.25665000000000826,99.3682
246,112,0.25665000000000826,105.9355
689,117,0.25665000000000826,191.31
593,122,0.25665000000000826,181.3056
721,127,0.25665000000000826,137.1147
249,132,0.25665000000000826,86.4178
722,137,0.25665000000000826,149.0217
234,142,0.25665000000000826,164.6113
715,147,0.25665000000000826,204.9355
165,152,0.25665000000000826,102.9895
594,157,0.25665000000000826,149.1445
594,162,0.25665000000000826,149.4513
722,167,0.25665000000000826,197.8772
719,172,0.25665000000000826,181.7966
292,177,0.25665000000000826,178.1141
237,182,0.25665000000000826,152.2133
702,187,0.25665000000000826,184.6814
587,192,0.25665000000000826,115.8785
721,197,0.25665000000000826,152.0291
715,202,0.25665000000000826,139.1401
263,207,0.25665000000000826,131.3453
254,212,0.25665000000000826,99.7365
720,217,0.25665000000000826,167.2505
594,222,0.25665000000000826,147.4259
287,227,0.25665000000000826,98.0793
719,232,0.25665000000000826,144.6026
722,237,0.25665000000000826,130.1792
185,242,0.25665000000000826,150.6175
696,247,0.25665000000000826,152.5201
721,252,0.25665000000000826,220.832
609,257,0.25665000000000826,177.3162
721,262,0.25665000000000826,191.1872
290,267,0.25665000000000826,167.5574
290,272,0.25665000000000826,110.7843
722,277,0.25665000000000826,120.1134
288,282,0.25665000000000826,140.429
228,287,0.25665000000000826,132.9411
594,292,0.25665000000000826,200.8233
284,297,0.25665000000000826,191.801
721,302,0.25665000000000826,156.6937
722,307,0.25665000000000826,216.9039
721,312,0.25665000000000826,157.4916
722,317,0.25665000000000826,159.026
675,322,0.25665000000000826,133.6776
722,327,0.25665000000000826,221.5685
295,332,0.25665000000000826,167.3732
722,337,0.25665000000000826,202.4191
720,342,0.25665000000000826,132.6342
662,347,0.25665000000000826,192.1079
209,352,0.25665000000000826,174.3088
590,357,0.25665000000000826,162.5245
722,362,0.25665000000000826,218.6838
671,367,0.25665000000000826,143.7433
273,372,0.25665000000000826,138.1581
722,377,0.25665000000000826,158.4123
274,382,0.25665000000000826,151.0471
722,387,0.25665000000000826,191.5555
712,392,0.25665000000000826,185.5406
722,397,0.25665000000000826,182.5945
256,402,0.25665000000000826,166.1457
722,407,0.25665000000000826,168.47799999999995
261,412,0.25665000000000826,163.6293
721,417,0.25665000000000826,177.4389
666,422,0.25665000000000826,188.7322
719,427,0.25665000000000826,217.1494
722,432,0.25665000000000826,190.0825
721,437,0.25665000000000826,154.9752
245,442,0.25665000000000826,103.6032
